sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;51;2016-11-30 16:01:42:259
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;83;2016-11-30 16:01:42:291
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;83;2016-11-30 16:01:42:291
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;84;2016-11-30 16:01:42:292
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;84;2016-11-30 16:01:42:292
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;84;2016-11-30 16:01:42:292
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;85;2016-11-30 16:01:42:293
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;87;2016-11-30 16:01:42:295
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;91;2016-11-30 16:01:42:299
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;96;2016-11-30 16:01:42:304
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;101;2016-11-30 16:01:42:309
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;106;2016-11-30 16:01:42:314
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;111;2016-11-30 16:01:42:319
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;117;2016-11-30 16:01:42:325
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;122;2016-11-30 16:01:42:330
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;127;2016-11-30 16:01:42:335
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;131;2016-11-30 16:01:42:339
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;136;2016-11-30 16:01:42:344
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;142;2016-11-30 16:01:42:350
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;147;2016-11-30 16:01:42:355
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;152;2016-11-30 16:01:42:360
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;156;2016-11-30 16:01:42:364
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;161;2016-11-30 16:01:42:369
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;166;2016-11-30 16:01:42:374
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;172;2016-11-30 16:01:42:380
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;177;2016-11-30 16:01:42:385
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;182;2016-11-30 16:01:42:390
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;187;2016-11-30 16:01:42:395
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;191;2016-11-30 16:01:42:399
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;196;2016-11-30 16:01:42:404
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;202;2016-11-30 16:01:42:410
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;207;2016-11-30 16:01:42:415
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;211;2016-11-30 16:01:42:419
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;216;2016-11-30 16:01:42:424
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;222;2016-11-30 16:01:42:430
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;227;2016-11-30 16:01:42:435
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;232;2016-11-30 16:01:42:440
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;237;2016-11-30 16:01:42:445
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;241;2016-11-30 16:01:42:449
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;246;2016-11-30 16:01:42:454
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;251;2016-11-30 16:01:42:459
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;257;2016-11-30 16:01:42:465
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;262;2016-11-30 16:01:42:470
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;267;2016-11-30 16:01:42:475
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;272;2016-11-30 16:01:42:480
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;276;2016-11-30 16:01:42:484
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;282;2016-11-30 16:01:42:490
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;287;2016-11-30 16:01:42:495
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;292;2016-11-30 16:01:42:500
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;297;2016-11-30 16:01:42:505
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;301;2016-11-30 16:01:42:509
0.92;2.299;8.735;2.6695;4.0724;8.5262;-1.757;-0.7082;0.5176;-0.2351;1.2111;0.0464;256.7568;1.5;-33.94;-1.69;183.39;-25.31;-22.0;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;306;2016-11-30 16:01:42:514
0.46;2.299;8.428;2.3699;4.0179;8.6352;-2.3699;-1.7298;0.0953;-0.2405;1.3802;0.048;256.7568;1.25;-34.56;-2.12;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;312;2016-11-30 16:01:42:520
0.46;2.299;8.428;2.3699;4.0179;8.6352;-2.3699;-1.7298;0.0953;-0.2405;1.3802;0.048;256.7568;1.25;-34.56;-2.12;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;317;2016-11-30 16:01:42:525
0.46;2.299;8.428;2.3699;4.0179;8.6352;-2.3699;-1.7298;0.0953;-0.2405;1.3802;0.048;161.3208;1.25;-34.56;-2.12;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;322;2016-11-30 16:01:42:530
0.46;2.299;8.428;2.3699;4.0179;8.6352;-2.3699;-1.7298;0.0953;-0.2405;1.3802;0.048;161.3208;1.25;-34.56;-2.12;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;326;2016-11-30 16:01:42:534
5.822;6.282;1.838;6.2925;7.0552;2.6014;0.5993;-0.6265;-0.4631;0.552;-1.1849;0.3831;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;331;2016-11-30 16:01:42:539
5.822;6.282;1.838;6.2925;7.0552;2.6014;0.5993;-0.6265;-0.4631;0.552;-1.1849;0.3831;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;336;2016-11-30 16:01:42:544
5.822;6.282;1.838;6.347;7.0552;2.5061;-0.5312;-0.7763;-0.6674;0.4895;-1.0611;0.3022;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;342;2016-11-30 16:01:42:550
5.822;6.282;1.838;6.347;7.0552;2.5061;-0.5312;-0.7763;-0.6674;0.4895;-1.0611;0.3022;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;347;2016-11-30 16:01:42:555
5.822;6.282;1.838;6.347;7.0552;2.5061;-0.5312;-0.7763;-0.6674;0.4895;-1.0611;0.3022;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;352;2016-11-30 16:01:42:560
5.822;6.282;1.838;6.347;7.0552;2.5061;-0.5312;-0.7763;-0.6674;0.4895;-1.0611;0.3022;161.3208;13.38;-23.62;15.38;182.85;-24.5;-17.39;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;356;2016-11-30 16:01:42:564
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;361;2016-11-30 16:01:42:569
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;366;2016-11-30 16:01:42:574
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;371;2016-11-30 16:01:42:579
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;377;2016-11-30 16:01:42:585
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;382;2016-11-30 16:01:42:590
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;387;2016-11-30 16:01:42:595
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;392;2016-11-30 16:01:42:600
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;396;2016-11-30 16:01:42:604
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;401;2016-11-30 16:01:42:609
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;407;2016-11-30 16:01:42:615
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;411;2016-11-30 16:01:42:619
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;416;2016-11-30 16:01:42:624
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;422;2016-11-30 16:01:42:630
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;427;2016-11-30 16:01:42:635
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;432;2016-11-30 16:01:42:640
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;436;2016-11-30 16:01:42:644
7.355;7.968;2.604;6.4151;7.0552;2.329;2.0158;3.2143;0.2724;0.447;-0.8293;0.1459;161.3208;13.31;-22.69;15.5;160.73;-45.96;-68.45;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;441;2016-11-30 16:01:42:649
7.968;10.266;2.758;6.4287;7.0552;2.2473;2.7649;3.514;0.8172;0.4265;-0.7805;0.1047;161.3208;13.75;-22.25;15.69;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;446;2016-11-30 16:01:42:654
7.968;10.266;2.758;6.4287;7.0552;2.2473;2.7649;3.514;0.8172;0.4265;-0.7805;0.1047;161.3208;13.75;-22.25;15.69;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;452;2016-11-30 16:01:42:660
13.178;11.952;-2.451;6.4832;7.1642;1.648;6.0882;5.8567;-3.1735;0.8012;-0.8953;-0.306;161.3208;15.44;-20.37;16.56;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;457;2016-11-30 16:01:42:665
13.178;11.952;-2.451;6.4832;7.1642;1.648;6.0882;5.8567;-3.1735;0.8012;-0.8953;-0.306;161.3208;15.44;-20.37;16.56;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;462;2016-11-30 16:01:42:670
13.178;11.952;-2.451;6.4832;7.1642;1.648;6.0882;5.8567;-3.1735;0.8012;-0.8953;-0.306;95.1724;15.44;-20.37;16.56;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;466;2016-11-30 16:01:42:674
5.822;6.895;-2.758;6.4832;7.1642;1.648;6.0882;5.8567;-3.1735;0.7884;-0.8647;-0.3395;95.1724;15.44;-20.37;16.56;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;471;2016-11-30 16:01:42:679
5.822;6.895;-2.758;6.4559;7.2731;1.2939;-1.2531;-0.5312;-3.1326;0.7884;-0.8647;-0.3395;95.1724;16.56;-20.0;17.56;160.31;-45.95;-70.05;1.0;44.776;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;476;2016-11-30 16:01:42:684
5.822;6.895;-2.758;6.4559;7.2731;1.2939;-1.2531;-0.5312;-3.1326;0.7884;-0.8647;-0.3395;95.1724;16.56;-20.0;17.56;160.31;-45.95;-70.05;1.0;50.729;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;482;2016-11-30 16:01:42:690
5.822;6.895;-2.758;6.4559;7.2731;1.2939;-1.2531;-0.5312;-3.1326;0.7884;-0.8647;-0.3395;95.1724;16.56;-20.0;17.56;160.31;-45.95;-70.05;1.0;50.729;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;487;2016-11-30 16:01:42:695
5.822;6.895;-2.758;6.4559;7.2731;1.2939;-1.2531;-0.5312;-3.1326;0.7884;-0.8647;-0.3395;95.1724;16.56;-20.0;17.56;160.31;-45.95;-70.05;1.0;50.729;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;492;2016-11-30 16:01:42:700
5.822;6.895;-2.758;6.4559;7.2731;1.2939;-1.2531;-0.5312;-3.1326;0.7884;-0.8647;-0.3395;95.1724;16.56;-20.0;17.56;160.31;-45.95;-70.05;1.0;50.729;12.845108;77.66332;;3063.1360279499304;;113.158066;;0 / 22;497;2016-11-30 16:01:42:705
